%ID;MAG1;MAG2;MAG3;ACS1;ACS2;AKS3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


26895;566;609;544;261;547;544;398;345;438;11;10;24;634
26896;567;608;544;257;547;541;399;345;438;11;10;24;654
26897;566;607;545;261;541;528;401;345;438;11;10;24;674
26898;566;607;546;265;539;526;400;345;438;11;10;24;694
26899;567;607;546;260;543;522;396;346;438;11;10;24;714
26900;566;606;547;249;530;528;394;345;438;11;10;24;734
26901;566;605;547;240;522;519;394;345;438;11;10;24;754
26902;566;605;548;260;573;612;417;344;438;11;10;24;774
26903;566;605;548;267;529;472;426;345;438;11;10;24;794
26904;566;604;549;264;554;563;427;345;438;11;10;24;814
26905;566;603;549;277;554;530;423;345;438;11;10;24;834
26906;566;604;549;273;548;542;423;344;438;11;10;24;854
26907;567;603;549;250;543;522;425;345;438;11;10;24;874
26908;567;602;550;249;547;522;424;345;438;11;10;24;894
26909;566;601;551;248;543;520;420;345;438;11;10;24;904
26910;566;601;550;260;542;529;416;345;438;11;10;24;934
26911;568;601;551;266;545;528;414;344;438;11;10;24;954
26912;567;601;551;267;552;522;413;345;438;11;10;24;994
26913;568;600;553;261;541;527;415;345;437;11;10;25;004
26914;568;601;553;273;542;525;413;345;438;11;10;25;024
26915;567;601;553;265;537;529;409;345;438;11;10;25;034
26916;567;600;554;277;555;526;406;345;438;11;10;25;054
26917;567;600;554;277;549;530;405;345;438;11;10;25;074
26918;568;601;556;269;539;539;404;345;438;11;10;25;094
26919;568;600;556;269;544;526;404;345;438;11;10;25;114
26920;567;599;556;269;548;536;408;345;438;11;10;25;134
26921;568;600;558;284;545;534;414;345;438;11;10;25;154
26922;567;599;557;279;547;536;418;345;437;11;10;25;174
26923;567;599;557;268;534;532;420;345;438;11;10;25;194
26924;567;599;559;263;533;524;420;345;438;11;10;25;204
26925;568;599;560;263;537;524;417;345;438;11;10;25;224
26926;568;599;560;260;546;532;416;345;438;11;10;25;244
26927;567;598;559;260;542;528;413;345;438;11;10;25;274
26928;568;599;560;259;544;529;408;345;438;11;10;25;284
26929;567;598;561;257;541;523;404;345;437;11;10;25;304
26930;568;598;561;266;535;530;403;345;438;11;10;25;324
26931;568;599;562;263;527;535;410;345;438;11;10;25;354
26932;568;598;563;268;535;525;413;345;438;11;10;25;364
26933;568;599;563;260;520;527;413;344;438;11;10;25;394
26934;568;599;563;267;532;522;415;345;438;11;10;25;404
26935;569;598;564;262;526;525;420;345;438;11;10;25;424
26936;568;598;564;274;524;534;422;345;438;11;10;25;444
26937;568;599;564;266;543;527;425;345;438;11;10;25;474
26938;568;598;564;261;545;530;426;345;438;11;10;25;484
26939;569;598;565;264;548;533;428;345;438;11;10;25;514
26940;568;599;566;263;545;535;432;345;438;11;10;25;534
26941;568;598;565;270;543;538;437;344;438;11;10;25;544
26942;569;597;565;270;540;529;438;344;438;11;10;25;574
26943;569;598;565;261;540;527;437;344;438;11;10;25;594
26944;568;598;566;264;542;530;435;345;438;11;10;25;604
26945;568;597;566;269;536;532;433;345;438;11;10;25;634
26946;567;598;566;264;533;524;432;344;438;11;10;25;654
26947;568;597;566;264;535;531;431;345;438;11;10;25;664
26948;568;597;566;260;547;528;434;344;438;11;10;25;694
26949;568;597;567;261;545;533;436;345;438;11;10;25;704
26950;568;596;567;263;539;534;442;344;438;11;10;25;724
26951;568;597;566;264;534;529;445;344;438;11;10;25;754
26952;567;597;569;264;530;526;444;344;438;11;10;25;764
26953;568;596;568;265;529;529;444;345;438;11;10;25;794
26954;567;596;566;263;529;532;442;344;438;11;10;25;814
26955;567;596;566;270;521;532;444;344;438;11;10;25;834
26956;567;595;567;265;523;531;450;344;438;11;10;25;854
26957;567;596;567;229;657;505;471;345;438;11;10;25;874
26958;566;595;567;268;508;534;477;344;438;11;10;25;894
26959;567;594;567;275;559;532;475;344;438;11;10;25;914
26960;566;594;565;271;550;534;472;344;438;11;10;25;924
26961;566;594;566;283;545;535;472;344;438;11;10;25;954
26962;566;593;566;285;521;532;475;344;437;11;10;25;974
26963;566;594;566;304;535;515;457;345;440;11;10;25;984
26964;567;593;566;276;538;538;457;344;436;11;10;26;014
26965;567;593;566;250;535;524;457;343;435;11;10;26;024
26966;566;594;565;260;537;530;457;344;438;11;10;26;044
26967;566;594;566;265;536;527;457;344;437;11;10;26;074
26968;566;593;566;268;537;531;457;344;438;11;10;26;084
26969;567;594;566;269;544;529;457;344;437;11;10;26;114
26970;567;594;566;262;539;530;457;344;437;11;10;26;134
26971;566;593;566;265;541;531;457;344;438;11;10;26;154
26972;565;593;565;265;543;536;457;344;438;11;10;26;174
26973;566;594;565;269;544;531;457;344;438;11;10;26;184
26974;566;594;566;268;541;529;457;344;438;11;10;26;204
26975;567;594;566;268;543;529;458;344;439;11;10;26;234
26976;566;594;566;265;539;530;457;345;439;11;10;26;254
26977;567;594;566;266;538;530;457;344;436;11;10;26;274
26978;566;596;566;266;546;530;457;344;437;11;10;26;304
26979;566;595;566;266;541;528;457;344;439;11;10;26;314
26980;567;593;564;265;539;532;457;344;438;11;10;26;324
26981;566;593;566;266;537;527;457;344;438;11;10;26;354
26982;566;593;566;269;539;529;458;344;438;11;10;26;374
26983;566;593;566;266;539;528;458;344;438;11;10;26;394
26984;566;593;566;266;539;529;457;344;438;11;10;26;404
26985;566;594;566;266;539;531;457;344;438;11;10;26;424
26986;566;593;566;266;541;528;457;344;439;11;10;26;454
26987;566;593;566;268;540;530;457;345;439;11;10;26;474
26988;566;595;566;266;539;529;457;345;438;11;10;26;494
26989;566;594;566;266;537;530;457;345;439;11;10;26;514
26990;566;595;566;265;542;531;457;345;439;11;10;26;534
26991;568;594;566;265;536;528;457;345;438;11;10;26;554
26992;566;595;566;266;537;530;457;345;438;11;10;26;574
26993;566;595;566;268;536;533;457;345;438;11;10;26;594
26994;566;593;566;269;537;528;457;344;438;11;10;26;614
26995;566;594;566;268;538;528;457;344;438;11;10;26;634
26996;567;593;566;268;539;532;457;344;438;11;10;26;654
26997;566;594;567;266;537;532;457;344;438;11;10;26;674
26998;566;594;566;263;541;530;457;344;437;11;10;26;694
26999;566;595;566;267;542;528;457;344;438;11;10;26;714
27000;567;594;566;266;535;531;457;344;437;11;10;26;734
27001;567;594;566;265;543;530;457;344;437;11;10;26;744
27002;566;595;566;266;543;530;458;344;438;11;10;26;764
27003;566;594;565;266;541;530;457;344;438;11;10;26;784
27004;566;593;566;266;539;530;457;344;438;11;10;26;804
27005;566;594;566;264;539;531;457;344;438;11;10;26;824
27006;566;594;566;265;539;533;457;344;438;11;10;26;854
27007;567;594;565;269;539;530;457;344;438;11;10;26;874
27008;566;594;566;269;541;529;457;345;437;11;10;26;894
27009;566;595;566;267;536;532;458;345;438;11;10;26;914
27010;567;593;565;269;541;530;457;345;438;11;10;26;924
27011;566;593;566;268;539;529;457;345;438;11;10;26;944
27012;566;594;566;268;536;532;457;345;438;11;10;26;974
27013;566;594;565;263;539;529;457;344;438;11;10;26;984
27014;566;594;566;266;541;533;457;345;438;11;10;27;004
27015;566;593;566;269;539;530;458;345;438;11;10;27;034
27016;566;593;565;268;539;530;457;345;438;11;10;27;054
27017;566;594;565;265;543;531;458;345;438;11;10;27;074
27018;567;594;566;265;539;530;457;344;438;11;10;27;094
27019;567;594;566;264;537;529;457;344;438;11;10;27;114
27020;567;594;566;264;540;529;457;344;438;11;10;27;134
27021;566;594;566;265;539;530;457;344;438;11;10;27;154
27022;566;593;566;264;539;533;458;344;437;11;10;27;174
27023;566;593;566;264;541;530;457;344;438;11;10;27;194
27024;566;594;567;265;542;531;458;344;438;11;10;27;214
27025;566;594;566;265;538;532;457;344;438;11;10;27;234
27026;566;594;566;266;540;532;457;344;438;11;10;27;254
27027;566;594;566;266;539;528;457;344;438;11;10;27;274
27028;566;593;566;269;537;531;457;344;438;11;10;27;294
27029;565;592;566;269;538;531;458;345;436;11;10;27;314
27030;566;593;566;267;537;531;457;344;438;11;10;27;324
27031;566;593;566;269;539;531;458;344;436;11;10;27;354
27032;567;594;566;267;541;531;457;344;438;11;10;27;364
27033;566;594;566;267;541;533;457;344;436;11;10;27;394
27034;567;593;566;268;539;531;458;345;438;11;10;27;404
27035;566;593;566;266;540;529;457;345;436;11;10;27;434
27036;567;594;567;264;540;530;457;344;436;11;10;27;454
27037;566;594;566;269;536;527;458;344;438;11;10;27;464
27038;566;593;566;267;538;532;457;344;436;11;10;27;494
27039;566;594;567;263;545;528;457;344;436;11;10;27;504
27040;567;594;566;263;539;532;457;344;438;11;10;27;534
27041;567;593;566;262;543;533;457;344;437;11;10;27;554
27042;567;593;566;267;540;530;457;344;438;11;10;27;574
27043;566;594;566;264;539;529;457;344;437;11;10;27;594
27044;566;594;566;267;537;530;457;345;438;11;10;27;604
27045;567;594;566;267;543;527;458;344;437;11;10;27;634
27046;566;594;566;268;537;529;457;344;437;11;10;27;654
27047;567;595;566;270;537;531;458;344;438;11;10;27;664
27048;566;594;566;267;539;530;457;344;437;11;10;27;694
27049;567;594;566;268;537;530;457;344;437;11;10;27;714
27050;567;594;566;265;537;530;457;344;438;11;10;27;724
27051;566;593;566;267;540;528;457;344;437;11;10;27;754
27052;566;594;566;269;536;531;457;344;437;11;10;27;774
27053;567;594;566;267;539;534;457;344;438;11;10;27;784
27054;567;594;566;267;539;530;457;344;438;11;10;27;814
27055;567;594;566;269;540;531;457;344;437;11;10;27;824
27056;566;594;566;268;539;529;457;344;438;11;10;27;844
27057;566;594;565;266;539;531;457;344;438;11;10;27;874
27058;567;595;566;268;540;535;457;344;438;11;10;27;884
27059;567;594;566;268;539;532;457;344;438;11;10;27;914
27060;567;594;566;270;538;527;457;344;438;11;10;27;934
27061;567;594;566;268;537;529;457;344;437;11;10;27;954
27062;567;593;566;264;541;530;457;345;438;11;10;27;974
27063;567;593;566;271;539;530;457;345;438;11;10;27;994
27064;567;594;566;265;544;531;457;345;437;11;10;28;014
27065;568;595;567;270;541;530;457;344;438;11;10;28;034
27066;566;593;566;264;538;529;457;344;437;11;10;28;054
27067;566;593;566;264;542;527;457;345;438;11;10;28;074
27068;567;594;566;265;539;533;458;344;438;11;10;28;094
27069;567;595;566;265;539;532;457;344;437;11;10;28;104
27070;567;594;566;265;540;531;457;344;437;11;10;28;134
27071;567;594;566;268;539;532;458;344;436;11;10;28;154
27072;567;594;566;266;541;528;457;344;437;11;10;28;174
27073;567;593;565;268;537;529;458;344;437;11;10;28;184
27074;566;594;567;267;540;529;457;344;438;11;10;28;204
27075;567;594;566;266;539;530;457;345;438;11;10;28;224
27076;567;594;566;265;541;531;457;344;437;11;10;28;254
27077;566;594;566;265;537;528;457;345;437;11;10;28;274
27078;567;594;566;267;541;530;457;344;437;11;10;28;294
27079;567;593;566;268;542;527;457;345;438;11;10;28;314
27080;567;594;566;264;538;529;457;344;437;11;10;28;334
27081;566;593;567;267;541;533;457;344;437;11;10;28;354
27082;567;594;566;268;540;527;457;345;438;11;10;28;374
27083;566;594;566;263;543;532;457;345;437;11;10;28;394
27084;566;594;566;267;542;530;457;345;438;11;10;28;414
27085;566;594;566;268;537;530;457;344;438;11;10;28;434
27086;567;594;566;266;539;528;457;344;438;11;10;28;454
27087;566;594;566;268;541;531;457;345;438;11;10;28;474
27088;566;595;566;267;540;531;457;344;438;11;10;28;494
27089;567;593;566;265;538;527;457;344;438;11;10;28;504
27090;566;593;566;266;539;531;457;344;437;11;10;28;534
27091;567;593;565;265;538;529;457;344;438;11;10;28;554
27092;567;594;566;268;539;530;457;345;438;11;10;28;574
27093;567;593;566;268;539;530;457;345;438;11;10;28;594
27094;566;593;566;265;540;529;457;345;438;11;10;28;614
27095;566;593;566;268;541;531;457;344;438;11;10;28;634
27096;566;594;566;266;541;530;457;344;438;11;10;28;654
27097;566;594;566;267;539;528;457;344;438;11;10;28;674
27098;566;594;566;264;541;528;457;344;438;11;10;28;694
27099;567;593;566;267;539;533;457;344;438;11;10;28;714
27100;567;594;566;268;538;528;457;344;438;11;10;28;734
27101;567;594;566;263;538;532;457;344;438;11;10;28;754
27102;567;594;566;265;540;532;457;344;438;11;10;28;774
27103;567;593;566;261;540;530;457;344;438;11;10;28;794
27104;567;594;566;266;543;528;457;345;438;11;10;28;824
27105;568;594;566;264;539;528;457;345;437;11;10;28;844
27106;566;594;566;267;539;529;457;344;437;11;10;28;864
27107;566;594;566;269;539;530;457;344;438;11;10;28;864
27108;567;593;566;268;539;530;457;344;438;11;10;28;894
27109;567;593;566;268;539;531;457;344;438;11;10;28;914
27110;567;594;565;269;538;529;457;344;438;11;10;28;924
27111;568;594;566;267;543;530;457;344;438;11;10;28;944
27112;567;594;566;265;538;530;457;344;438;11;10;28;964
27113;567;593;566;267;540;530;457;344;438;11;10;28;984
27114;567;594;565;266;541;528;457;344;438;11;10;29;004
27115;567;594;565;265;537;528;457;344;438;11;10;29;024
27116;567;594;566;261;542;531;457;344;438;11;10;29;054
27117;567;593;565;266;540;530;457;344;438;11;10;29;074
27118;567;593;566;267;540;532;457;344;438;11;10;29;094
27119;566;593;566;268;535;530;458;345;438;11;10;29;104
27120;567;594;566;261;540;529;458;344;438;11;10;29;124
27121;566;594;566;265;541;530;458;344;438;11;10;29;154
27122;567;593;566;265;537;526;457;344;438;11;10;29;164
27123;567;594;566;267;542;529;458;345;438;11;10;29;184
27124;566;593;566;264;541;530;457;344;438;11;10;29;214
27125;566;593;566;265;541;531;457;344;438;11;10;29;234
27126;566;593;566;267;542;532;457;344;438;11;10;29;254
27127;567;594;566;268;539;530;457;344;438;11;10;29;274
27128;567;593;566;266;541;530;456;344;438;11;10;29;294
27129;566;593;566;268;539;528;457;344;438;11;10;29;314
27130;567;594;565;265;543;532;457;344;437;11;10;29;334
27131;566;594;566;268;538;531;457;344;438;11;10;29;354
27132;566;593;566;267;543;529;457;344;438;11;10;29;374
27133;567;594;566;264;539;532;457;344;438;11;10;29;394
27134;567;593;567;266;540;533;457;344;438;11;10;29;414
27135;567;593;566;265;539;529;457;344;438;11;10;29;434
27136;566;593;566;265;538;528;457;344;437;11;10;29;454
27137;566;593;566;269;544;534;457;344;438;11;10;29;474
27138;567;593;566;266;543;528;457;344;438;11;10;29;494
27139;566;594;566;272;539;531;457;344;437;11;10;29;504
27140;567;594;566;266;541;528;457;344;438;11;10;29;524
27141;566;594;566;265;539;527;457;344;438;11;10;29;554
27142;567;594;566;268;537;528;457;344;438;11;10;29;574
27143;567;594;566;266;541;532;457;344;437;11;10;29;584
27144;567;594;566;267;541;530;457;345;438;11;10;29;614
27145;567;594;566;266;539;530;457;344;438;11;10;29;634
27146;568;593;566;268;540;530;457;344;438;11;10;29;644
27147;567;594;566;266;541;531;457;344;438;11;10;29;674
27148;566;593;566;266;541;531;457;344;438;11;10;29;684
27149;566;594;566;264;542;532;457;344;437;11;10;29;714
27150;566;594;565;265;540;529;457;344;437;11;10;29;734
27151;566;593;568;265;542;532;457;344;438;11;10;29;744
27152;566;593;567;266;544;531;457;344;438;11;10;29;764
